16:41:13.104 | 11 | 0000 | pequena escala2 |  -57
16:41:13.306 | 11 | 0001 | pequena escala2 |  -57
16:41:13.504 | 11 | 0002 | pequena escala2 |  -57
16:41:13.703 | 11 | 0003 | pequena escala2 |  -57
16:41:13.912 | 11 | 0004 | pequena escala2 |  -57
16:41:14.123 | 11 | 0005 | pequena escala2 |  -56
16:41:14.345 | 11 | 0006 | pequena escala2 |  -56
16:41:14.536 | 11 | 0007 | pequena escala2 |  -57
16:41:14.727 | 11 | 0008 | pequena escala2 |  -57
16:41:14.951 | 11 | 0009 | pequena escala2 |  -59
16:41:15.206 | 11 | 0010 | pequena escala2 |  -58
16:41:15.427 | 11 | 0011 | pequena escala2 |  -59
16:41:15.692 | 11 | 0012 | pequena escala2 |  -59
16:41:15.953 | 11 | 0013 | pequena escala2 |  -58
16:41:16.190 | 11 | 0014 | pequena escala2 |  -59
16:41:16.407 | 11 | 0015 | pequena escala2 |  -60
16:41:16.612 | 11 | 0016 | pequena escala2 |  -61
16:41:16.850 | 11 | 0017 | pequena escala2 |  -60
16:41:17.078 | 11 | 0018 | pequena escala2 |  -60
16:41:17.332 | 11 | 0019 | pequena escala2 |  -60
16:41:17.528 | 11 | 0020 | pequena escala2 |  -60
16:41:17.753 | 11 | 0021 | pequena escala2 |  -60
16:41:17.966 | 11 | 0022 | pequena escala2 |  -60
16:41:18.211 | 11 | 0023 | pequena escala2 |  -60
16:41:18.425 | 11 | 0024 | pequena escala2 |  -60
16:41:18.638 | 11 | 0025 | pequena escala2 |  -59
16:41:18.890 | 11 | 0026 | pequena escala2 |  -60
16:41:19.108 | 11 | 0027 | pequena escala2 |  -61
16:41:19.348 | 11 | 0028 | pequena escala2 |  -61
16:41:19.585 | 11 | 0029 | pequena escala2 |  -60
16:41:19.845 | 11 | 0030 | pequena escala2 |  -61
16:41:20.080 | 11 | 0031 | pequena escala2 |  -60
16:41:20.303 | 11 | 0032 | pequena escala2 |  -60
16:41:20.518 | 11 | 0033 | pequena escala2 |  -59
16:41:20.741 | 11 | 0034 | pequena escala2 |  -59
16:41:20.967 | 11 | 0035 | pequena escala2 |  -59
16:41:21.194 | 11 | 0036 | pequena escala2 |  -59
16:41:21.428 | 11 | 0037 | pequena escala2 |  -59
16:41:21.684 | 11 | 0038 | pequena escala2 |  -59
16:41:21.935 | 11 | 0039 | pequena escala2 |  -58
16:41:22.176 | 11 | 0040 | pequena escala2 |  -58
16:41:22.401 | 11 | 0041 | pequena escala2 |  -58
16:41:22.643 | 11 | 0042 | pequena escala2 |  -58
16:41:22.903 | 11 | 0043 | pequena escala2 |  -58
16:41:23.144 | 11 | 0044 | pequena escala2 |  -58
16:41:23.343 | 11 | 0045 | pequena escala2 |  -58
16:41:23.602 | 11 | 0046 | pequena escala2 |  -58
16:41:23.831 | 11 | 0047 | pequena escala2 |  -57
16:41:24.048 | 11 | 0048 | pequena escala2 |  -57
16:41:24.275 | 11 | 0049 | pequena escala2 |  -56
16:41:24.501 | 11 | 0050 | pequena escala2 |  -56
16:41:24.750 | 11 | 0051 | pequena escala2 |  -56
16:41:25.018 | 11 | 0052 | pequena escala2 |  -56
16:41:25.262 | 11 | 0053 | pequena escala2 |  -55
16:41:25.501 | 11 | 0054 | pequena escala2 |  -54
16:41:25.711 | 11 | 0055 | pequena escala2 |  -54
