16:51:55.377 | 11 | 0000 | pequena escala2 |  -52
16:51:55.561 | 11 | 0001 | pequena escala2 |  -54
16:51:55.755 | 11 | 0002 | pequena escala2 |  -54
16:51:55.952 | 11 | 0003 | pequena escala2 |  -54
16:51:56.145 | 11 | 0004 | pequena escala2 |  -54
16:51:56.353 | 11 | 0005 | pequena escala2 |  -54
16:51:56.541 | 11 | 0006 | pequena escala2 |  -54
16:51:56.713 | 11 | 0007 | pequena escala2 |  -54
16:51:56.918 | 11 | 0008 | pequena escala2 |  -54
16:51:57.102 | 11 | 0009 | pequena escala2 |  -54
16:51:57.280 | 11 | 0010 | pequena escala2 |  -53
16:51:57.459 | 11 | 0011 | pequena escala2 |  -54
16:51:57.660 | 11 | 0012 | pequena escala2 |  -52
16:51:57.840 | 11 | 0013 | pequena escala2 |  -53
16:51:58.019 | 11 | 0014 | pequena escala2 |  -53
16:51:58.198 | 11 | 0015 | pequena escala2 |  -53
16:51:58.400 | 11 | 0016 | pequena escala2 |  -52
16:51:58.580 | 11 | 0017 | pequena escala2 |  -52
16:51:58.759 | 11 | 0018 | pequena escala2 |  -52
16:51:58.935 | 11 | 0019 | pequena escala2 |  -52
16:51:59.127 | 11 | 0020 | pequena escala2 |  -52
16:51:59.310 | 11 | 0021 | pequena escala2 |  -52
16:51:59.476 | 11 | 0022 | pequena escala2 |  -53
16:51:59.669 | 11 | 0023 | pequena escala2 |  -53
16:51:59.863 | 11 | 0024 | pequena escala2 |  -53
16:52:00.057 | 11 | 0025 | pequena escala2 |  -53
16:52:00.227 | 11 | 0026 | pequena escala2 |  -53
16:52:00.419 | 11 | 0027 | pequena escala2 |  -54
16:52:00.620 | 11 | 0028 | pequena escala2 |  -52
16:52:00.808 | 11 | 0029 | pequena escala2 |  -52
16:52:00.978 | 11 | 0030 | pequena escala2 |  -52
16:52:01.170 | 11 | 0031 | pequena escala2 |  -51
16:52:01.363 | 11 | 0032 | pequena escala2 |  -51
16:52:01.536 | 11 | 0033 | pequena escala2 |  -52
16:52:01.717 | 11 | 0034 | pequena escala2 |  -52
16:52:01.905 | 11 | 0035 | pequena escala2 |  -52
16:52:02.100 | 11 | 0036 | pequena escala2 |  -51
16:52:02.281 | 11 | 0037 | pequena escala2 |  -50
16:52:02.449 | 11 | 0038 | pequena escala2 |  -51
16:52:02.645 | 11 | 0039 | pequena escala2 |  -53
16:52:02.837 | 11 | 0040 | pequena escala2 |  -53
16:52:03.021 | 11 | 0041 | pequena escala2 |  -52
16:52:03.203 | 11 | 0042 | pequena escala2 |  -52
16:52:03.380 | 11 | 0043 | pequena escala2 |  -52
16:52:03.572 | 11 | 0044 | pequena escala2 |  -52
16:52:03.759 | 11 | 0045 | pequena escala2 |  -52
16:52:03.965 | 11 | 0046 | pequena escala2 |  -52
16:52:04.132 | 11 | 0047 | pequena escala2 |  -52
16:52:04.325 | 11 | 0048 | pequena escala2 |  -51
16:52:04.521 | 11 | 0049 | pequena escala2 |  -50
16:52:04.709 | 11 | 0050 | pequena escala2 |  -51
16:52:04.884 | 11 | 0051 | pequena escala2 |  -54
16:52:05.065 | 11 | 0052 | pequena escala2 |  -55
16:52:05.256 | 11 | 0053 | pequena escala2 |  -55
16:52:05.440 | 11 | 0054 | pequena escala2 |  -55
16:52:05.616 | 11 | 0055 | pequena escala2 |  -55
16:52:05.794 | 11 | 0056 | pequena escala2 |  -56
16:52:05.987 | 11 | 0057 | pequena escala2 |  -55
16:52:06.171 | 11 | 0058 | pequena escala2 |  -56
16:52:06.343 | 11 | 0059 | pequena escala2 |  -54
16:52:06.535 | 11 | 0060 | pequena escala2 |  -54
16:52:06.733 | 11 | 0061 | pequena escala2 |  -55
16:52:06.910 | 11 | 0062 | pequena escala2 |  -54
16:52:07.089 | 11 | 0063 | pequena escala2 |  -54
16:52:07.266 | 11 | 0064 | pequena escala2 |  -54
16:52:07.459 | 11 | 0065 | pequena escala2 |  -54
16:52:07.641 | 11 | 0066 | pequena escala2 |  -54
16:52:07.820 | 11 | 0067 | pequena escala2 |  -54
16:52:07.996 | 11 | 0068 | pequena escala2 |  -53
16:52:08.192 | 11 | 0069 | pequena escala2 |  -54
16:52:08.370 | 11 | 0070 | pequena escala2 |  -54
16:52:08.544 | 11 | 0071 | pequena escala2 |  -54
16:52:08.734 | 11 | 0072 | pequena escala2 |  -54
16:52:08.936 | 11 | 0073 | pequena escala2 |  -54
16:52:09.124 | 11 | 0074 | pequena escala2 |  -55
16:52:09.302 | 11 | 0075 | pequena escala2 |  -55
16:52:09.464 | 11 | 0076 | pequena escala2 |  -55
16:52:09.658 | 11 | 0077 | pequena escala2 |  -55
16:52:09.832 | 11 | 0078 | pequena escala2 |  -55
16:52:10.010 | 11 | 0079 | pequena escala2 |  -54
16:52:10.202 | 11 | 0080 | pequena escala2 |  -54
16:52:10.393 | 11 | 0081 | pequena escala2 |  -54
16:52:10.560 | 11 | 0082 | pequena escala2 |  -54
16:52:10.756 | 11 | 0083 | pequena escala2 |  -53
16:52:10.948 | 11 | 0084 | pequena escala2 |  -53
16:52:11.132 | 11 | 0085 | pequena escala2 |  -53
16:52:11.287 | 11 | 0086 | pequena escala2 |  -54
16:52:11.485 | 11 | 0087 | pequena escala2 |  -53
16:52:11.674 | 11 | 0088 | pequena escala2 |  -52
16:52:11.851 | 11 | 0089 | pequena escala2 |  -52
16:52:12.029 | 11 | 0090 | pequena escala2 |  -52
16:52:12.224 | 11 | 0091 | pequena escala2 |  -53
16:52:12.407 | 11 | 0092 | pequena escala2 |  -54
16:52:12.583 | 11 | 0093 | pequena escala2 |  -54
16:52:12.760 | 11 | 0094 | pequena escala2 |  -53
16:52:12.954 | 11 | 0095 | pequena escala2 |  -54
16:52:13.135 | 11 | 0096 | pequena escala2 |  -53
16:52:13.318 | 11 | 0097 | pequena escala2 |  -53
16:52:13.497 | 11 | 0098 | pequena escala2 |  -53
16:52:13.689 | 11 | 0099 | pequena escala2 |  -55
16:52:13.871 | 11 | 0100 | pequena escala2 |  -55
16:52:14.079 | 11 | 0101 | pequena escala2 |  -54
16:52:14.299 | 11 | 0102 | pequena escala2 |  -54
16:52:14.431 | 11 | 0103 | pequena escala2 |  -54
16:52:14.607 | 11 | 0104 | pequena escala2 |  -54
16:52:14.785 | 11 | 0105 | pequena escala2 |  -54
16:52:14.962 | 11 | 0106 | pequena escala2 |  -53
16:52:15.156 | 11 | 0107 | pequena escala2 |  -54
