12:09:41.855 | 09 | 0000 | 65 63 74 63 33 30 31  |  -49
12:09:42.056 | 09 | 0001 | 65 63 74 63 33 30 31  |  -48
12:09:42.237 | 09 | 0002 | 65 63 74 63 33 30 31  |  -48
12:09:42.413 | 09 | 0003 | 65 63 74 63 33 30 31  |  -53
12:09:42.590 | 09 | 0004 | 65 63 74 63 33 30 31  |  -54
12:09:42.788 | 09 | 0005 | 65 63 74 63 33 30 31  |  -53
12:09:42.958 | 09 | 0006 | 65 63 74 63 33 30 31  |  -51
12:09:43.149 | 09 | 0007 | 65 63 74 63 33 30 31  |  -54
12:09:43.324 | 09 | 0008 | 65 63 74 63 33 30 31  |  -50
12:09:43.518 | 09 | 0009 | 65 63 74 63 33 30 31  |  -50
12:09:43.700 | 09 | 0010 | 65 63 74 63 33 30 31  |  -49
12:09:43.877 | 09 | 0011 | 65 63 74 63 33 30 31  |  -48
12:09:44.060 | 09 | 0012 | 65 63 74 63 33 30 31  |  -47
12:09:44.258 | 09 | 0013 | 65 63 74 63 33 30 31  |  -48
12:09:44.440 | 09 | 0014 | 65 63 74 63 33 30 31  |  -49
12:09:44.618 | 09 | 0015 | 65 63 74 63 33 30 31  |  -50
12:09:44.795 | 09 | 0016 | 65 63 74 63 33 30 31  |  -50
12:09:44.988 | 09 | 0017 | 65 63 74 63 33 30 31  |  -53
12:09:45.178 | 09 | 0018 | 65 63 74 63 33 30 31  |  -53
12:09:45.381 | 09 | 0019 | 65 63 74 63 33 30 31  |  -51
12:09:45.557 | 09 | 0020 | 65 63 74 63 33 30 31  |  -49
12:09:45.750 | 09 | 0021 | 65 63 74 63 33 30 31  |  -48
12:09:45.941 | 09 | 0022 | 65 63 74 63 33 30 31  |  -47
12:09:46.126 | 09 | 0023 | 65 63 74 63 33 30 31  |  -48
12:09:46.293 | 09 | 0024 | 65 63 74 63 33 30 31  |  -48
12:09:46.480 | 09 | 0025 | 65 63 74 63 33 30 31  |  -48
12:09:46.662 | 09 | 0026 | 65 63 74 63 33 30 31  |  -48
12:09:46.820 | 09 | 0027 | 65 63 74 63 33 30 31  |  -48
12:09:46.983 | 09 | 0028 | 65 63 74 63 33 30 31  |  -48
12:09:47.165 | 09 | 0029 | 65 63 74 63 33 30 31  |  -46
12:09:47.350 | 09 | 0030 | 65 63 74 63 33 30 31  |  -46
12:09:47.531 | 09 | 0031 | 65 63 74 63 33 30 31  |  -48
12:09:47.723 | 09 | 0032 | 65 63 74 63 33 30 31  |  -48
12:09:47.909 | 09 | 0033 | 65 63 74 63 33 30 31  |  -48
12:09:48.096 | 09 | 0034 | 65 63 74 63 33 30 31  |  -48
12:09:48.258 | 09 | 0035 | 65 63 74 63 33 30 31  |  -47
12:09:48.445 | 09 | 0036 | 65 63 74 63 33 30 31  |  -48
12:09:48.603 | 09 | 0037 | 65 63 74 63 33 30 31  |  -47
12:09:48.762 | 09 | 0038 | 65 63 74 63 33 30 31  |  -48
12:09:48.953 | 09 | 0039 | 65 63 74 63 33 30 31  |  -47
12:09:49.115 | 09 | 0040 | 65 63 74 63 33 30 31  |  -46
12:09:49.298 | 09 | 0041 | 65 63 74 63 33 30 31  |  -46
12:09:49.491 | 09 | 0042 | 65 63 74 63 33 30 31  |  -47
12:09:49.661 | 09 | 0043 | 65 63 74 63 33 30 31  |  -48
12:09:49.850 | 09 | 0044 | 65 63 74 63 33 30 31  |  -48
